time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-2.658149303,-1.45149805626,21.4017965428,0.0760715394832,0.157820570265,0.0,-2.67344169453,-0.678893098933,5.7099832965,0.162683278712,0.0505011214476,0.0,469.4579563577913,469.7684326540376,468.8664995714883,469.64483529138505
3.660000000000003,-2.82154437025,-1.49088848974,21.744595202,0.0854700314926,0.160569181898,0.0,-2.77335805621,-0.63329027914,5.71641699191,0.140462441021,0.0342237262443,0.0,444.3391633509553,443.0036608010869,445.2119126800908,443.4126125644639
3.720000000000003,-2.99061226461,-1.52758452787,22.085421037,0.0938673298725,0.162064996429,0.0,-2.86250141351,-0.589242490701,5.64465303946,0.138921436568,-0.00981886589401,0.0,420.16152420921327,416.3249202544429,419.01004460605844,418.8955277361749
3.780000000000003,-3.16532993064,-1.5613494348,22.4235777796,0.102540767704,0.161723522643,0.0,-2.96146794419,-0.535527614281,5.62719624701,0.153937965897,0.00149722609183,0.0,435.6826748612652,436.6280594655345,435.67979616533,436.9535254417812
3.840000000000003,-3.34629900122,-1.59154745438,22.7625049983,0.112260777976,0.161496648414,0.0,-3.07086671524,-0.470212049668,5.66998545318,0.174561692359,-0.0172756668864,0.0,456.81727847434274,455.3176311898424,454.4288886964037,456.10330174359706
3.900000000000003,-3.53461192161,-1.61709852674,23.1086829838,0.122866170643,0.160099283025,0.0,-3.20600517273,-0.380387104951,5.86804121106,0.18081431641,-0.0393909331251,0.0,503.98765947892093,502.38638012554316,502.1846559172501,502.6641855328182
3.960000000000003,-3.73001779104,-1.63777737745,23.4605799301,0.133822381425,0.157810590536,0.0,-3.30742486765,-0.307962431589,5.86174754852,0.18595631414,-0.0357630321668,0.0,443.51962589318885,443.8168480349187,442.93136711028956,443.38648074996576
4.020000000000002,-3.93137364734,-1.65401714731,23.8113466841,0.144941440291,0.155822797019,0.0,-3.40439180572,-0.232419599974,5.8304818802,0.184010795648,-0.0283255814922,0.0,435.18127653691397,435.8030602515366,435.6249877875203,435.4963165952478
4.080000000000001,-4.13824543817,-1.66580999318,24.1583699133,0.156125074437,0.154590075582,0.0,-3.49140546983,-0.159785208409,5.73727398334,0.190772076256,-0.00832110069664,0.0,413.25282976679824,415.01276122892233,414.7978286210303,415.42765202802724
4.14,-4.35139111866,-1.67201577201,24.5064077929,0.168688117336,0.15463090662,0.0,-3.61341405068,-0.0459061263647,5.86299824015,0.232234311443,0.0143874452427,0.0,482.9540089793072,484.6640956499652,482.83780754121534,485.99367262538834
4.199999999999998,-4.57064940415,-1.67245890667,24.8541423412,0.182265812467,0.155584617487,0.0,-3.6954581882,0.0321746031123,5.7285827498,0.210511614359,0.0187517725578,0.0,401.0553452665846,401.4515892615406,403.0069479987187,401.094418373395
4.259999999999997,-4.79594565235,-1.66677202827,25.2005366268,0.195062935326,0.156346004858,0.0,-3.81452495706,0.158553889936,5.8169997802,0.21831596883,-0.00359601820344,0.0,475.133238859251,473.4163869766939,474.0295155285609,474.6706169929733
4.319999999999996,-5.02806190973,-1.65368352736,25.549956953,0.20853411003,0.156109466117,0.0,-3.92274944729,0.278883753432,5.82987845209,0.234675716018,-0.00464409717844,0.0,452.85871600487036,452.77446083513934,451.59347695814955,452.9601185810179
4.379999999999995,-5.2670187597,-1.63269198997,25.9021268709,0.222528007959,0.155992444169,0.0,-4.04248859247,0.422103696013,5.90820743341,0.230181051395,0.00295613949927,0.0,473.32913128058317,473.9138329945334,474.7433753762998,474.44868633892344
4.439999999999993,-5.51285557832,-1.60329394573,26.2568869373,0.236279709978,0.15692159706,0.0,-4.15221228375,0.559002961896,5.916568539,0.227150395081,0.0330153485494,0.0,453.74056332846743,456.1478507966522,453.31523440091223,453.12269028570995
4.499999999999992,-5.76522898376,-1.56557592296,26.6115023056,0.250008440285,0.159937980808,0.0,-4.26054582076,0.69938834512,5.90340714145,0.231938466628,0.0720698379007,0.0,446.0116845890155,449.19211353500407,449.00428193754925,449.44402716592685
4.559999999999991,-6.02396203543,-1.5195394325,26.9639252583,0.26435699325,0.164656202222,0.0,-4.36436032444,0.836270498955,5.84365980954,0.250617763256,0.0892926258337,0.0,433.42743233474283,434.8778336175079,433.4664530380659,435.09173369710794
4.6199999999999894,-6.29038638794,-1.46291037675,27.3205418316,0.279565052166,0.170033859335,0.0,-4.51693373328,1.05268635025,6.04141090777,0.258622015777,0.090288872698,0.0,514.7983363709984,514.8743407016,515.2939301427133,515.9142241720978
4.679999999999988,-6.56526488167,-1.39431622345,27.6841497262,0.295378921335,0.174915817236,0.0,-4.64618015555,1.23502909729,6.07765797121,0.271949297111,0.0500282381697,0.0,473.42292411637953,470.3186434325714,469.5185631278471,470.6171592116458
4.739999999999987,-6.84825457163,-1.31407664961,28.0511515495,0.311919366935,0.177978085566,0.0,-4.78708636725,1.44095130061,6.15424055303,0.282227232302,0.0529834652875,0.0,486.11835869740116,486.3412183317878,485.4477413220115,486.2880892406858
4.799999999999986,-7.13923832454,-1.22210103237,28.4197134767,0.329087611659,0.181731844052,0.0,-4.91274730824,1.6261986149,6.13024344665,0.292977167035,0.0769337312227,0.0,456.60155984919663,458.51135230110845,456.4845594296607,457.4221565638037
4.859999999999984,-7.43672242535,-1.12073084634,28.7808973958,0.346426608899,0.186066500384,0.0,-5.00393428023,1.75402005968,5.90959489689,0.279505483436,0.0606660005176,0.0,389.9887214332244,388.47050508954203,389.808897284606,388.6451301249067
4.919999999999983,-7.74026585542,-1.01057761916,29.1313045716,0.362758947417,0.189234524995,0.0,-5.11462552652,1.91893413688,5.77040064703,0.250768621604,0.0284022815329,0.0,420.623233690664,417.8207796223237,420.1319033315579,417.71087222195075
4.979999999999982,-8.05100783768,-0.889413965569,29.4756247785,0.377993263398,0.191045245649,0.0,-5.243713569,2.12092921544,5.70619394649,0.259526689921,0.0335131986435,0.0,445.3071252619119,445.72540838658796,446.48434529214404,447.2626856683368
5.0399999999999805,-8.36965122714,-0.755724018634,29.8164081752,0.393626931807,0.193965944911,0.0,-5.37804740888,2.33646576534,5.65231379069,0.262549406628,0.0686897564417,0.0,449.7810477844318,452.62294579893506,451.7681266963693,452.0789174290516
